id,sen,lab
271.0,We found that exposure to nonselective NSAIDs or opioids in the period 61-90 days after a humeral shaft fracture was associated with nonunion.,1.0
273.0,There was limited evidence from randomised controlled trials regarding the use of oestrogens for the prevention and management of pelvic organ prolapse.,1.0
274.0,The use of local oestrogen in conjunction with pelvic floor muscle training before surgery may reduce the incidence of post-operative cystitis within four weeks after surgery.,2.0
277.0,"However, additional studies are needed to demonstrate the efficacy of this intervention in practice settings.",1.0
278.0,"With careful preoperative evaluation and patient selection, resection of a symptomatic interdigital neuroma through a dorsal approach can result in a high percentage of successful results more than five years following the procedure.",2.0
279.0,The results suggest that opioid therapy has a positive effect on pain and mood but little effect on activity and sleep.,2.0
280.0,There is evidence of short-term efficacy (moderate for pain and small for function) of opioids to treat CLBP compared with placebo.,2.0
281.0,"OC users carrying an ascertained BRCA1/2 mutation have a reduced risk of ovarian cancer, proportional to the duration of use.",2.0
283.0,Early administration of oral steroid medication in patients with acute sciatica had no significant effect on most parameters studied.,1.0
285.0,"The impact of oral steroids on other outcomes is suggested by this study, but its small sample size limited its statistical power.",1.0
286.0,"However, because of the small sample size and the short term of this study, further long-term studies are needed to determine the efficacy of p.o.",1.0
287.0,"During the procedure, Mogen circumcision is associated with less pain and discomfort, takes less time, and is preferred by trainees when compared with the PlastiBell.",2.0
288.0,"Methacholine responsiveness and peak flow variability assessed at age 11, together with markers of atopy (IgE and skin test reactivity to allergens) identify three different wheezing phenotypes in childhood: ""transient early wheezing"" limited to the first three years of life and unrelated to increased airway lability; ""non-atopic wheezing"" of the toddler and early school years associated with positive peak flow variability but not with methacholine hyperresponsiveness; and ""IgE-associated wheeze/asthma"" associated with persistent wheezing at any age and with methacholine hyperresponsiveness, peak flow variability, and markers of atopy.",1.0
289.0,It is not known whether the favorable results of Pennsaid can be extrapolated to other topical NSAID preparations.,1.0
291.0,Two patients reported a partial and 9 patients a complete relieve of motor restlessness while receiving Pergolide.,2.0
294.0,"Based on the significant rate of side effects with opioids and the lack of convincing superiority over NSAIDs, opioids are not recommended as a treatment for chronic LBP.",0.0
295.0,"Attention to subgroups of patients will likely help guide treatment, and will likely help increase the clinical impact of future research.",1.0
296.0,CLINICAL RECOMMENDATIONS: Recommendation 1: NSAIDs should be considered as a treatment of chronic LBP (Strength: Strong).,2.0
298.0,Recommendation 2: Opioids may be considered in the treatment of chronic LBP but should be avoided if possible (Strength: Weak).,0.0
299.0,"There is evidence demonstrating favorable effectiveness compared to placebo, similar effectiveness compared to NSAIDs, and with significant side effects including decreasing effectiveness related to habituation when used long-term.",2.0
302.0,"Based on the hypothesis that chronic LBP is a symptom reflective of a heterogeneous group of disorders, categorization of certain patient specific subgroups may be helpful in guiding future treatment decision making.",1.0
303.0,It is likely that inclusion of subgroup factors in future RCTs will provide information needed to improve the strength and specificity of future clinical recommendations.,2.0
304.0,An unfavorable score predicting a high rate of complications and more failed trials of labor may help in counseling patients considering trial of labor.,2.0
305.0,"Among MSM 26 years of age and older with and without history of anal condyloma, qHPV reduces the risk of anal condyloma development.",2.0
306.0,"PMVA was associated with an increased risk of stroke, particularly among women without other medical conditions associated with stroke.",0.0
307.0,"Behavioral risk factors, specifically smoking and oral contraceptive use, markedly increased the risk of PMVA, as did recent onset of PMVA.",0.0
309.0,Evidence for routine prescription of an ACE inhibitor in patients with diastolic HF (DHF) is inconsistent.,1.0
310.0,The present prospective study included patients with normal or slightly impaired ejection fraction (> or =50%) surviving a first hospitalization for HF.,1.0
311.0,We assessed the long-term prognosis of these patients according to prescription of an ACE inhibitor at discharge.,1.0
312.0,"ACE inhibitor therapy prescribed at discharge in 46% (n = 165) of the 358 included patients was associated with a 30% relative decrease in the risk of 5-year mortality (hazard ratio 0.70, 95% confidence interval 0.53 to 0.93, p = 0.013).",1.0
313.0,"On multivariable Cox analysis, the relation between ACE inhibitor prescription and mortality remained significant (hazard ratio 0.73, 95% confidence interval 0.54 to 0.99, p = 0.045).",1.0
314.0,"Using propensity score analysis, 120 patients receiving an ACE inhibitor were matched with 120 patients not receiving this medication.",1.0
315.0,"In the postmatch group, prescription of ACE inhibitor was associated with a significant decrease in the risk of 5-year mortality (hazard ratio 0.61, 95% confidence interval 0.43 to 0.87, p = 0.006).",2.0
316.0,Five-year relative survival (observed/expected survival) of the ACE inhibitor group was better than that of the no-ACE inhibitor group (65% vs 57%).,2.0
317.0,"In conclusion, we demonstrate that in this cohort of patients with DHF, prescription of ACE inhibitor was associated with a significant decrease in long-term mortality.",2.0
318.0,Elevated troponin levels identify patients with acute pulmonary embolism at high risk of short-term death and adverse outcome events.,0.0
320.0,"Early surgery achieved more rapid relief of sciatica than conservative care, but outcomes were similar by one year and these did not change during the second year.",2.0
321.0,"The risk of maternal B19 infection in pregnancy could not be predicted by a gravida's occupation, but it was significantly higher when the source of exposure was her own child.",0.0
323.0,"The short-term effects, if any, of most maternal medications on breast-fed infants are mild and pose little risk to the infants.",2.0
324.0,"We also found this expensive therapy to be much less effective than previously believed, particularly for achieving complete cure of all 10 toenails.",2.0
326.0,Early frenotomy did not result in an objective improvement in breastfeeding but was associated with improved self-efficacy.,2.0
327.0,"This randomized, controlled trial has clearly shown that tongue-ties can affect feeding and that division is safe, successful and improved feeding for mother and baby significantly better than the intensive skilled support of a lactation consultant.",2.0
328.0,Red yeast rice and therapeutic lifestyle change decrease LDL cholesterol level without increasing CPK or pain levels and may be a treatment option for dyslipidemic patients who cannot tolerate statin therapy.,2.0
329.0,The GPs' counseling for physical activity using the PACE protocol influenced mediators and biometrical outcomes in an Italian primary care context.,1.0
330.0,Reduction of posterior pelvic pain by a non-elastic pelvic support was experienced by 82% of the women with posterior pelvic pain.,2.0
331.0,"After heptavalent pneumococcal conjugate vaccine introduction, children were less likely to develop frequent otitis media or have pressure-equalizing tube insertions.",2.0
332.0,The rate of spontaneous passage of ureteral stones does vary with stone size and location as determined by CT.,1.0
333.0,"Evidence is insufficient to show the effectiveness of relaxation techniques as treatment for menopausal vasomotor symptoms, or to determine whether this treatment is more effective than no treatment, placebo, acupuncture, superficial needle insertion or paced respiration.",1.0
334.0,"Furthermore, in the majority of these patients, the elevated blood pressures can be controlled or significantly improved.",2.0
335.0,"These data are strikingly similar to those from our previous study of RH, in which a suboptimal medication regimen was the most common reason for resistance.",1.0
337.0,Infants with a significant tongue-tie that is interfering with breast-feeding have shown an improvement with breast-feeding following frenotomy.,2.0
338.0,The risk of infection is high for susceptible pregnant women during epidemics and associated with the level of contact with children.,0.0
339.0,"Nursery school teachers have the highest occupational risk, but most infections seem to be the result of exposure to the woman's own children.",1.0
340.0,"H pylori infection, NSAID use, and advanced age are independent risk factors for subsequent ulcer formation.",0.0
341.0,Follow up endoscopy is strongly indicated for an NUD patient with multiple risk factors for ulcer formation when symptoms recur.,2.0
342.0,Atypical antipsychotic drugs may be associated with a small increased risk for death compared with placebo.,0.0
343.0,"This risk should be considered within the context of medical need for the drugs, efficacy evidence, medical comorbidity, and the efficacy and safety of alternatives.",1.0
344.0,"Compared with pravastatin, treatment with higher potency statins, especially atorvastatin and simvastatin, might be associated with an increased risk of new onset diabetes.",2.0
345.0,"In a pooled analysis of data from 5 statin trials, intensive-dose statin therapy was associated with an increased risk of new-onset diabetes compared with moderate-dose statin therapy.",0.0
346.0,"In this trial of apparently healthy persons without hyperlipidemia but with elevated high-sensitivity C-reactive protein levels, rosuvastatin significantly reduced the incidence of major cardiovascular events.",2.0
347.0,The efficacy of SAMe in treating depressive syndromes and disorders is superior with that of placebo and comparable to that of standard tricyclic antidepressants.,2.0
348.0,"Since SAMe is a naturally occurring compound with relatively few side-effects, it is a potentially important treatment for depression.",2.0
349.0,Further study of SAMe as independent and adjuvant therapy for major depression in adults is indicated.,1.0
350.0,Curcumin has been demonstrated to be safe in six human trials and has demonstrated anti-inflammatory activity.,2.0
351.0,It may exert its anti-inflammatory activity by inhibition of a number of different molecules that play a role in inflammation.,1.0
352.0,"Although more head-to-head clinical trials are needed for a direct comparison of AE frequency, these preliminary data from separate reports suggest the possibility that AEs may be less likely with doxycycline than minocycline.",1.0
353.0,"Counseling and pharmacotherapy can promote modest sustained weight loss, improving clinical outcomes.",2.0
354.0,Pharmacotherapy appears safe in the short term; long-term safety has not been as strongly established.,2.0
355.0,"In selected patients, surgery promotes large amounts of weight loss with rare but sometimes severe complications.",0.0
356.0,There is evidence of a significant reduction in mortality from AAA in men aged 65 to 79 years who undergo ultrasound screening.,2.0
357.0,These findings need careful consideration in judging whether a co-ordinated population-based screening programme should be introduced.,1.0
358.0,"Several aspects of screening have been inadequately studied to determine optimal methods, including which instrument to use, the age at which to screen, and which interval is most useful.",1.0
359.0,"Trials of interventions demonstrate improvement in some outcome measures, but conclusions and generalizability are limited.",2.0
360.0,"Data are not available addressing other key issues including the effectiveness of screening in primary care settings, role of enhanced surveillance by primary care physicians before referral for diagnostic evaluation, non-speech and language and long-term benefits of interventions, and adverse effects of screening and interventions.",1.0
361.0,"The use of a sensitive assay for troponin I improves early diagnosis of acute myocardial infarction and risk stratification, regardless of the time of chest-pain onset.",2.0
364.0,The results of our study showed that one application of silver nitrate can decrease the severity of pain in aphthous ulceration without significantly shortening or prolonging healing time.,2.0
365.0,This study was designed to evaluate the effects of the antioxidant flavonoid silymarin in improving long-term and postprandial glycemic and weight control in type 2 diabetic patients treated with glibenclamide.,1.0
366.0,"Using a randomized, double-blind, placebo-controlled design, 59 type 2 diabetic patients, previously maintained on 10 mg/day glibenclamide and diet control, with poor glycemic control, were randomized into three groups: the first two groups were treated with either 200 mg/day silymarin or placebo as adjuncts to glibenclamide, and the third group was maintained on glibenclamide alone for 120 days.",1.0
367.0,"Fasting and 4-hour postprandial plasma glucose, glycated hemoglobin (HbA(1c)), and body mass index (BMI) were evaluated at baseline and after 120 days.",1.0
369.0,"In conclusion, adjunct use of silymarin with glibenclamide improves the glycemic control targeted by glibenclamide, during both fasting and postprandially, an effect that may be related to increased insulin sensitivity in peripheral tissues.",2.0
370.0,Prediction of TOLAC success at the time of admission is highly dependent on the initial cervical examination.,1.0
371.0,Single-dose famciclovir reduced time to healing of herpes labialis lesions by approximately 2 days compared with placebo.,2.0
372.0,"Simple smoking cessation advice combined with spirometric testing resulted in good 1 year cessation rates, especially in subjects with airway obstruction.",2.0
373.0,Half of the patients presented disease control after treatment lasting an average of approximately one year.,2.0
374.0,Low dose sodium valproate may be effective reducing a broad range of types of disturbed behaviours in aggressive demented patients.,2.0
377.0,The review shows that overall there is a positive effect of speech and language therapy interventions for children with expressive phonological and expressive vocabulary difficulties.,2.0
378.0,"The evidence for expressive syntax difficulties is more mixed, and there is a need for further research to investigate intervention for receptive language difficulties.",1.0
379.0,"There is a large degree of heterogeneity in the results, and the sources of this need to be investigated.",1.0
380.0,We found no arguments in favour of confronting smokers with their lung function as a tool for enhancing smoking cessation.,1.0
381.0,The effects of multiple treatment options on the subjective and objective measures of hirsutism have displayed varying results.,1.0
382.0,The outcomes reported to date have shown a positive trend toward using spironolactone in women with PCOS and hirsutism.,2.0
384.0,There is a need for further research to be performed with large sample sizes and well-designed RCTs to assess clinical outcomes.,1.0
385.0,"Studies are needed to clarify the risk of stroke among users who may be susceptible on the basis of age, smoking, obesity, hypertension, or migraine history.",1.0
386.0,"The 1-year outcomes were similar for patients assigned to early surgery and those assigned to conservative treatment with eventual surgery if needed, but the rates of pain relief and of perceived recovery were faster for those assigned to early surgery.",2.0
387.0,"Survivors of cancer who chronically consumed opioids experienced symptomatic hypogonadism with significantly higher levels of depression, fatigue, and sexual dysfunction.",0.0
388.0,"With the increasing use of opioids among patients with cancer, further research in improving quality-of-life outcomes is warranted.",1.0
390.0,"Balance training can be used prophylactically or after an acute ankle sprain in an effort to reduce future ankle sprains, but current evidence is insufficient to assess this effect in patients with chronic ankle instability.",2.0
391.0,Further prospective studies on patients taking long-term acid suppression are needed to establish whether this association is causal.,1.0
392.0,The administration of three local cortivazol injections was followed by suppression of the corticotropic axis that persisted beyond 21 days after epidural injection and recovered more rapidly after intra-articular injection.,2.0
393.0,"With excellent cure rates and a good tolerability profile, terbinafine should continue to be a drug of choice for the treatment of toenail onychomycosis in the rising number of NIDDM patients receiving multiple medication.",2.0
394.0,Currently available evidence weakly supports the inference that testosterone use in men is not associated with important cardiovascular effects.,1.0
395.0,Patients and clinicians need large randomized trials of men at risk for cardiovascular disease to better inform the safety of long-term testosterone use.,1.0
396.0,"Although there are as yet no large-scale, long-term controlled studies of T therapy to provide a definitive assessment of risk, numerous smaller clinical trials as well as population-based longitudinal studies consistently fail to support the historical idea that T therapy poses an increased risk of prostate cancer or exacerbation of symptoms due to benign prostatic hyperplasia.",0.0
398.0,"In contrast, there is mounting evidence that low serum T is associated with greater prostate cancer risk, and more worrisome features of prostate cancer.",0.0
424.0,"In those patients with migraine, the most common reasons for misdiagnosis include headache triggers, pain location, and associated features (""guilt by provocation, location, and association"") commonly attributed to sinus headache.",1.0
428.0,NNS significantly decreases some elements of measurable physiologic pain response of the neonate during circumcision.,2.0
429.0,The present trial evaluated the tolerability of red yeast rice versus pravastatin in patients unable to tolerate other statins because of myalgia.,1.0
433.0,"No difference was found in muscle strength between the 2 groups at week 4 (p = 0.61), week 8 (p = 0.81), or week 12 (p = 0.82).",1.0
68.0,"Of the 5 drug regimens, only niacin significantly decreased definite recurrent nonfatal MI at 6 years and total mortality at a 15-year follow-up.",2.0
216.0,Episodic high dose inhaled corticosteroids provide a partially effective strategy for the treatment of mild episodic viral wheeze of childhood.,2.0
223.0,"Similarly although topical steroids and minoxidil are widely prescribed and appear to be safe, there is no convincing evidence that they are beneficial in the long-term.",1.0
230.0,Combined pre- and postnatal interventions and inclusion of lay support in a multicomponent intervention may be beneficial.,2.0
237.0,"Regardless of the technique employed, an observation period of at least 2 years is necessary to rule out recurrence.",2.0
284.0,"It did, however, lead to slightly more rapid rates of improvement in pain, mental well-being, and disability scores.",2.0
319.0,Our data suggest that pelvic organ prolapse is not always chronic and progressive as traditionally thought.,1.0
405.0,"When testosterone therapy is instituted, we suggest aiming at achieving testosterone levels during treatment in the mid-normal range with any of the approved formulations, chosen on the basis of the patient's preference, consideration of pharmacokinetics, treatment burden, and cost.",1.0
407.0,"In the management of SLE, dietary supplementation with fish oil may be beneficial in modifying symptomatic disease activity.",2.0
414.0,"Although the primary/secondary end points were not met in this study, improvements in certain exploratory measures suggest some abatacept efficacy in patients with non-life-threatening manifestations of SLE.",2.0
419.0,Type or intensity of 14 months of treatment for ADHD in childhood (at age 7.0-9.9 years) does not predict functioning 6 to 8 years later.,1.0
440.0,"Among pregnant women, the highest risk period for venous thromboembolism and pulmonary embolism in particular is during the postpartum period.",1.0
447.0,"In conclusion, chronic obstructive pulmonary disease patients with elevated cardiac-specific Troponin T during exacerbation are at increased risk of death after discharge.",0.0
468.0,The leukotriene receptor antagonist zafirlukast does not provide a significant therapeutic benefit at a dose of 20 mg b.i.d.,1.0
224.0,Most trials have been reported poorly and are so small that any important clinical benefits are inconclusive.,0.0
231.0,Electronic fetal monitoring is associated with increased rates of surgical intervention and decreased perinatal mortality due to fetal hypoxia.,0.0
238.0,"No relationship between the number of identified diagnoses and the number of performed laboratory tests, the different settings, the study design, or the publication period was found.",0.0
244.0,"However, further comparisons of lifestyle and drug interventions for hypertension are required, with larger clinical trials of longer duration and better quality.",2.0
245.0,Future trials should aim to identify the characteristics of patients most likely to benefit from lifestyle changes.,2.0
251.0,This large observational data series shows that CAC provides independent incremental information in addition to traditional risk factors in the prediction of all-cause mortality.,2.0
266.0,"In general, the prognosis for spontaneous remission is reasonable, with the exception of the subgroup (33.2%) with physical urticaria.",2.0
270.0,These therapies may be most useful for highly symptomatic women who cannot take estrogen but are not optimal choices for most women.,2.0
301.0,"There is evidence that they are not more effective than placebo with respect to pain, functional status, or depression.",0.0
400.0,We recommend making a diagnosis of androgen deficiency only in men with consistent symptoms and signs and unequivocally low serum testosterone levels.,1.0
402.0,"We recommend confirmation of the diagnosis by repeating the measurement of morning total testosterone and in some patients by measurement of free or bioavailable testosterone level, using accurate assays.",2.0
412.0,Routine laboratory screening did not contribute substantially to the diagnosis of chronic urticaria or to the detection of underlying disorders.,1.0
416.0,Lifestyle modification was exceptionally effective in preventing diabetes in older individuals; this finding was largely explained by greater weight loss and physical activity.,2.0
421.0,"As a group, however, despite initial symptom improvement during treatment that is largely maintained after treatment, children with combined-type ADHD exhibit significant impairment in adolescence.",2.0
423.0,"The study is not comparable with studies in patients visiting a general practitioner or a dermatology unit in a general hospital, but highlights the chronicity of the disease in this subgroup of patients with severe urticaria.",0.0
430.0,"A total of 43 adults with dyslipidemia and a history of statin discontinuation because of myalgia were randomly assigned to red yeast rice 2,400 mg twice daily or pravastatin 20 mg twice daily for 12 weeks.",1.0
435.0,"In conclusion, red yeast rice was tolerated as well as pravastatin and achieved a comparable reduction of low-density lipoprotein cholesterol in a population previously intolerant to statins.",2.0
444.0,Clinical data were retrieved from patient records and date of death was obtained from the Norwegian National Registry.,1.0
451.0,Patients with severe to extremely severe disease at the time of admission may benefit from careful monitoring of antibiotic prescribing and early attention to infection control issues.,2.0
454.0,The results suggest that the use of a pedometer is associated with significant increases in physical activity and significant decreases in body mass index and blood pressure.,2.0
458.0,The previously published prediction model for VBAC developed in the USA is also available to Japanese women.,1.0
461.0,"However, the non-uniform quality of studies and the lack of availability of individual-level data preclude the extension of our results to individual patients.",0.0
463.0,"During 3 months, 250 microg/day of vitamin D(2) most effectively raised 25OHD levels to 85 nmol/l in 75% of the postmenopausal osteopenic/osteoporotic women treated.",2.0
